각인1,각인2,감소,합,유효,,,합,개수,비율
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
8,6,4,14,SAFE,,,,,
7,7,0,14,SAFE,,,,,
7,7,0,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,1,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,2,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,3,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
7,7,4,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,1,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,2,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
6,8,3,14,SAFE,,,,,
